key,count
eksfolian,277
fetis,277
fukosantin,277
huyung,277
iktiraf,277
injil kanonik,277
kegenapan,277
kemelayuan,277
kritik teks,277
limfopenia,277
lozenge,277
mata cincin,277
meneduh,277
mengakukan,277
mengganda,277
menomori,277
milivolt,277
padang mahsyar,277
pengundi,277
perivaskuler,277
perturbasi,277
rostrum,277
samudra selatan,277
seramping,277
swanggi,277
takbebas,277
unir,277
arnika,276
baku sayang,276
bangkut,276
bentuk turunan,276
berpengairan,276
bertongkat,276
bipatride,276
eikosanoid,276
enzimologi,276
fikosianin,276
halun,276
jalen,276
kelun,276
kempung,276
kesadaran tubuh,276
laba normal,276
levan,276
literasi gizi,276
loha,276
manajemen nasional,276
medalion,276
memeras tenaga,276
mempergelarkan,276
menyopiri,276
miogenik,276
muhal,276
pembebatan,276
peminangan,276
pihak kiri,276
predatoris,276
retasan,276
ruang pajang,276
sari berita,276
seni pop,276
seraut,276
stasiun antara,276
telematik,276
tercemplung,276
terekap,276
unurum,276
adik-beradik,275
baja tuang,275
bergelas-gelas,275
berkhalwat,275
bongok,275
bukut,275
cengkong,275
ekstraparlementer,275
embara,275
gebyuran,275
ikan pelangi,275
itrium,275
jegalan,275
kanister,275
kecipak,275
kirgiz,275
kredit jangka menengah,275
legung,275
lopek,275
memamah,275
memaniskan,275
metabolisasi,275
mungsi,275
pematuhan,275
pensteril,275
poiseuille,275
pokrol bambu,275
rengka,275
saham lapis dua,275
sambur,275
segai,275
selaput pelangi,275
senduduk,275
silak,275
turutan,275
aleman,274
anyang-anyang,274
beban defisit,274
berbanjar,274
cecah,274
fermata,274
fotonasti,274
gica,274
grabak,274
impresariat,274
istikmal,274
kenyinyiran,274
ketopong,274
kontak dagang,274
liaran,274
makular,274
menasionalisasikan,274
mendewa-dewakan,274
menyopir,274
nayaga,274
nonkooperatif,274
padung,274
pembenaman,274
pemrasaran,274
pentateukh,274
perpasangan,274
prakiraan cuaca umum,274
rampat,274
sempritan,274
teloko,274
teruapkan,274
tisu makan,274
turistik,274
agama abrahamik,273
anggai,273
autarki,273
energi inti,273
enzim ekstraseluler,273
genjotan,273
jahit mesin,273
kancab,273
kemoradioterapi,273
kuriositas,273
lkim,273
mata buatan,273
mengikhtiarkan,273
musikolog,273
objek budaya,273
ongok,273
pelukaan,273
pembolos,273
penyanggahan,273
penyesaran,273
pitis,273
rabun ayam,273
relung ekologi,273
roti sisir,273
sadrah,273
sistem sumbu,273
terbasmi,273
termalas,273
adeh,272
air belanda,272
anak mata,272
antrasena,272
asam alginat,272
berakurasi,272
berkafeina,272
bunga pagoda,272
cawis,272
depresi pusat,272
disekrup,272
dualis,272
endotermis,272
gizi olahraga,272
gunung sunda,272
harga tercantum,272
hermetis,272
intaglio,272
isolatif,272
karbonan,272
karong,272
kelas politik,272
kelebat,272
klebun,272
kooperator,272
kromik,272
langkitang,272
letik,272
lewat posisi,272
limbukan,272
long passing,272
mencuil,272
menghidu,272
nama trivial,272
nefrosis,272
oftalmia,272
pekawai,272
pemolaan,272
piktograf,272
planet kebumian,272
ringkik,272
tahmil,272
teori kekuasaan,272
terapi kecantikan,272
adu bagong,271
alang kepalang,271
aljabar abstrak,271
ara-ara,271
asah terampil,271
bahan hayati,271
bancuh,271
beceng,271
begog,271
belanja dapur,271
bercukai,271
biblioterapi,271
conquistador,271
efek aditif,271
geringsing,271
ifumi,271
induk domba,271
jarum pentol,271
kecabulan,271
keroncong tugu,271
kumatan,271
kurkuma,271
laktoglobulin,271
magun,271
makna luas,271
memaju,271
mengambili,271
mengkremasi,271
microfiche,271
minyak adas,271
mupus,271
netralitas internet,271
nonpri,271
olet,271
omni-,271
pensterilan,271
pinak,271
prosais,271
ragas,271
ranggah,271
rengge,271
sahbandar,271
simpul saraf,271
syahadatain,271
takterhingga,271
termometer bimetal,271
adventisia,270
angah,270
avontur,270
berakibatkan,270
berhias diri,270
eritroblas,270
hulahop,270
induk pasukan,270
jengglong,270
kalar,270
klerek,270
lesing,270
lisensi ekspor,270
manakib,270
mendatarkan,270
menerang,270
mengguling,270
multikompleks,270
nada minor,270
pembantaian rawagede,270
pembayan,270
pengepak,270
penjeraan,270
peruntuhan,270
ritualitas,270
sekodi,270
seliwer,270
setal,270
sikai,270
sitinggil,270
stilus,270
udek,270
uniat,270
adiaksa,269
bakasang,269
bakit,269
bangir,269
batu pirus,269
bau apak,269
berasan,269
berlain-lainan,269
boreal,269
cono,269
dengusan,269
distansi,269
garam alkali,269
gedung pola,269
gomer,269
helong,269
hinayana,269
izin terbit,269
kata pinjaman,269
kejorokan,269
kenusantaraan,269
kiban,269
kinerja puncak,269
kustar,269
larutan hipotonik,269
limpasan langsung,269
mangkak,269
matriks nol,269
menaikturunkan,269
mobilisasi umum,269
onderbouw,269
organologi,269
ortoklas,269
pampa,269
pawukon,269
pempek panggang,269
penampi,269
pencemooh,269
penyampelan,269
plaket,269
poikiloterm,269
retrogradasi,269
selumbar,269
sondong,269
strategi pencitraan,269
sumeleh,269
torek,269
tumbuhan pengganggu,269
ungkit-ungkit,269
velositas,269
vitamin b-1,269
agama timur,268
ajing,268
an-nasr,268
bedah cesar,268
berahan,268
berbareng,268
berereksi,268
berkeratin,268
berklorin,268
cablak,268
energi geotermal,268
gunung pesagi,268
institusionalisme,268
kambing congek,268
kemunduran mental,268
kiropraktik,268
m.farm.,268
mabul,268
mewasiatkan,268
multitahap,268
nonlistrik,268
nonpelatnas,268
pemberang,268
pengantaraan,268
pers perjuangan,268
prolifik,268
provirus,268
setunggal,268
sistostomi,268
tenggayun,268
topi baja,268
zat penyerap,268
aktiva produktif bermasalah,267
bersungut,267
biliun,267
hari nahas,267
hiperandrogen,267
ijazah bodong,267
jingkang,267
jongkang,267
karotena,267
kelabau,267
kelenjar buntu,267
korundum,267
kucing bakau,267
lintang pukang,267
lumpuk,267
melangun,267
membawa untung,267
mengonsepkan,267
menjolok,267
menyisih,267
mielinisasi,267
mulut daun,267
naik derajat,267
pagas,267
pemborgolan,267
pemegang buku,267
pendek umur,267
pendidikan medis,267
perangkaan,267
petrodolar,267
pollster,267
presumption of innocence,267
rumawi,267
selinap,267
taklik,267
tanda penunjuk,267
toko seni,267
uji beta,267
baiti jannati,266
batik keraton,266
bersebab,266
bertukang,266
bislama,266
bus cepat,266
cerabut,266
derana,266
disekuilibrium,266
edema pulmoner,266
ekspeditur,266
genitif,266
gerat,266
gula meja,266
hemolisin,266
kesenduan,266
koloke,266
lagu dua,266
lembur kuring,266
makkah al-mukarramah,266
melanting,266
menasah,266
mendanau,266
mengangkat makanan,266
mengendali,266
mengklakson,266
menyangkutpautkan,266
merot,266
miotik,266
oksimoron,266
pahit lidah,266
pencoba,266
penumpangan,266
pertanggungjawaban korporasi,266
pileh,266
première,266
sehina,266
umbo,266
unjam,266
veste,266
vitamin h,266
wasal,266
wawancara kelompok,266
ablatif,265
ajektiva,265
asumtif,265
badal haji,265
batang rel,265
bawang sabrang,265
berita keluarga,265
bolang-baling,265
bugat,265
causa prima,265
flavoprotein,265
fosfatidilkolin,265
gablek,265
glutation peroksidase,265
kerambil,265
kilohertz,265
kilowattjam,265
kilt,265
kura-kura moncong babi,265
makaroni keju,265
mata boneka,265
membantun,265
mengambil haluan,265
mengiris-iris,265
miskoordinasi,265
parako,265
pasirah,265
pemanjaan,265
pembentang,265
peta batimetri,265
pita rekaman,265
poros bumi,265
rumal,265
sebahaya,265
semisintetis,265
sirip anal,265
sompak,265
tekanan diastole,265
tertuntut,265
waktu gerakan,265
wawasan sosial,265
wereng hijau,265
zona laik huni,265
aberasi kromosom,264
afwah,264
aktris pembantu,264
amelioratif,264
anak bola,264
atap kubah,264
azeri,264
barkas,264
berdeham,264
bermanis-manis,264
bioritme,264
cumbuan,264
gelegak,264
gendola,264
glikolisis anaerobik,264
hantam kromo,264
kanan luar,264
kapibara,264
kapital besar,264
kikav,264
kurang ingat,264
laju metabolik,264
lintas bawah,264
manuver lapangan,264
membuang sial,264
menjualbelikan,264
mi bakso,264
mirasantika,264
orok-orok,264
pektinase,264
peles,264
penyanggaan,264
superdamai,264
walafiat,264
abangda,263
acau,263
akar tunjang,263
au revoir,263
barap,263
berkeluyuran,263
bilah judul,263
buah sulung,263
ciling,263
daging kering,263
deprotonasi,263
diagonalisasi,263
gitik,263
invertase,263
kasur air,263
kerah berdiri,263
ketupat kandangan,263
kolektivis,263
kopi luak,263
lintir,263
menekukkan,263
pemeriksaan mayat,263
pendengkur,263
penteng,263
pralahir,263
setempel,263
superbenua,263
tapestri,263
tukang copet,263
ulem,263
ules,263
vendeta,263
zat pembakar,263
afanitik,262
aluang,262
angkatan balai pustaka,262
bayam jepang,262
berhobi,262
besoa,262
cetus api,262
farik,262
gejolak jiwa,262
gerga,262
imunofluoresens,262
jungkel,262
kain poleng,262
kawat pijar,262
kebin,262
kelayuan,262
kepala susu,262
kimar,262
letuk,262
makroni,262
manusia tercepat di dunia,262
membawa jalan,262
menayang,262
mengarus,262
merintang,262
nambi,262
odontoid,262
overcoat,262
pauh janggi,262
penjuluran,262
pisir,262
rapat umum tahunan,262
tahap kognitif,262
tanggui,262
tomat apel,262
udang selingkuh,262
uliran,262
urun daya,262
alas tempat tidur,261
analisis terstruktur,261
ayap,261
bajan,261
bengku,261
brahmin,261
gohu,261
ilas,261
jihad fi sabilillah,261
kelepek,261
kiraan,261
kuskus beruang,261
larak,261
logosentrisme,261
membusungkan,261
memori episodik,261
minyak biji kapas,261
nepotis,261
partikel bebas,261
partikularisme,261
pelata,261
rampus,261
sadak,261
sanggurdi,261
sapundu,261
sembir,261
serambi jantung,261
sikhisme,261
simpul mati,261
subgenus,261
visnu,261
aksiomatis,260
amar makruf nahi mungkar,260
avidin,260
berdompet tebal,260
bertolak pinggang,260
bola bisbol,260
cuaca terang,260
dasin,260
"di mana bumi dipijak, di situ langit dijunjung",260
elektorat,260
ikan pipih,260
isotrop,260
jaringan bintang,260
kafarat,260
koruna,260
lampu fluoresen,260
langsi,260
laprak,260
linguini,260
lokalisme,260
majuj,260
mangga golek,260
membuang anak,260
mengancing,260
mengeti,260
mengindra,260
menjadikan hati,260
metabolomik,260
monggol,260
onderdistrik,260
paparan benua,260
pencekik,260
perap,260
pesaguan,260
sambal botol,260
sanggan,260
serbaada,260
susupan,260
tas kotak,260
teklek,260
telefoni,260
telur buaya,260
acuan cetak,259
adjektif,259
asparaga,259
bahasa perintah,259
berkonde,259
bioskop rumah,259
bueng,259
cabau,259
cuka anggur,259
dablek,259
daya angin,259
erong,259
fatsoen,259
guinea ekuatorial,259
hantu-hantuan,259
helmintologi,259
kabur-kaburan,259
kebakaan,259
kisat,259
krebo,259
lungsin,259
mafsadah,259
mengalienasi,259
modal ekuitas,259
museologi,259
naik besar,259
pawaka,259
penambakan,259
pencangkulan,259
pilihan bunga,259
pilik,259
resistin,259
segeh,259
sumpia,259
sunggi,259
testimonium,259
tetoron,259
warna sawo matang,259
wawancara terpimpin,259
asta brata,258
balot,258
blabar,258
bobato,258
bumantara,258
danghyang,258
detasering,258
dorongan nafsu,258
garis balik utara,258
glukokinase,258
hak jual,258
hamun,258
kesahan,258
keterkungkungan,258
kisik,258
klinometer,258
konseling perkawinan,258
kuasar,258
limbuk,258
memelet,258
memijahkan,258
memperhambat,258
mempermurah,258
mencetakkan,258
mengimpit,258
nutrasetikal,258
nyamleng,258
ontogeni,258
pengharkatan,258
perampokan bersenjata api,258
primus inter pares,258
pujangga gereja,258
purnama sidi,258
relap,258
rumbuk,258
segamblang,258
serdawa,258
sirkulasi kolateral,258
slaber,258
teater tari,258
televisi warna,258
ternak bibit,258
upacara pitra yadnya,258
anilina,257
antarparagraf,257
bahan makanan ternak,257
barang tua,257
berselonjor,257
bombardemen,257
bursa wisata,257
cetiya,257
depolimerisasi,257
elefantiasis,257
faraid,257
gayau,257
interferometri,257
karpel,257
kerlingan,257
kesopansantunan,257
lampu navigasi,257
macis,257
melayu pasar,257
melonjak-lonjak,257
mengkriminalisasikan,257
pasien luar,257
pembeban,257
penekenan,257
pengepulan,257
pengiringan,257
pergat,257
prami,257
ratu buah,257
sarkopenia,257
selada merah,257
selit-belit,257
tritisan,257
turun tanah,257
warung hidup,257
alur air,256
amang boru,256
asam miristat,256
ban serap,256
berat kepala,256
berberes,256
berjerih payah,256
bkkks,256
bongkor,256
doyang,256
gali-gali,256
hunkue,256
implanon,256
kartu ulang tahun,256
kastrol,256
kata tambahan,256
kelompok pendengar,256
kerucut lalu lintas,256
lailah,256
lemari makan,256
levo,256
membungakan,256
menenggang,256
menghajikan,256
menunjuki,256
meralgia,256
otoman,256
pemahatan,256
pembosan,256
pentang,256
penyandaran,256
perlampuan,256
peruncing,256
peti mayat,256
polifoni,256
sebadan,256
sel udara,256
seladang,256
spermatokel,256
supai,256
tangga nada mayor,256
tiltmeter,256
uniang,256
unikorn,256
verba transitif,256
wuduk,256
awan tinggi,255
berakad,255
berlelah,255
bervakansi,255
cek jalan,255
dugal,255
endong,255
hiris,255
komersialitas,255
kopasgat,255
kraeng,255
labu merah,255
lalat hijau,255
langkas,255
lombong,255
mahmilub,255
megapolis,255
meneladankan,255
menraktir,255
pedagog,255
pejabat karier,255
pengagendaan,255
pengangsuran,255
perenggan,255
perwata,255
pustaha,255
quo vadis?,255
salus populi suprema lex,255
setor muka,255
sisit,255
standar kesejahteraan,255
suarga,255
sufah,255
tanah suku,255
teks persuasif,255
tenaga masyarakat,255
triwarna,255
tumbuhan inang,255
wajah panjang,255
zona litoral,255
agen pengguna,254
berhikmah,254
cetakan dalam,254
daun koka,254
dawas,254
diet dukan,254
emosi keagamaan,254
fait accompli,254
gaya angin,254
hurikan,254
huruf hijaiah,254
kapitalisasi pendidikan,254
kawin gantung,254
kecekungan,254
kunci elektronik,254
masa remisi,254
masyarakat pemburu,254
meer uitgebreid lager onderwijs,254
melancip,254
memanusiawikan,254
mendinamiskan,254
mengasak,254
menggambari,254
mundam,254
murca,254
palaka,254
palmistri,254
pemantauan diri,254
pengancing,254
penyelundupan orang,254
permusyawarahan,254
ratna wilis,254
restrukturisasi kognitif,254
samum,254
santo nikolas,254
saus marinara,254
seminai,254
serak-serak basah,254
tawur agung kesanga,254
terpumpun,254
tes pilihan berganda,254
aght,253
ahli peneliti utama,253
bawal hitam,253
desikasi,253
empasan,253
gedik,253
geming,253
gerak berpindah,253
huruf romawi,253
iklan sponsor,253
jerapan,253
jinjingan,253
kakeksia,253
kandul,253
kecap jepang,253
kesamaran,253
ketolongan,253
keugaharian,253
kkgj,253
koat,253
kuadrisep,253
m.m.pd.,253
mata dagangan,253
mendesing,253
menetesi,253
mineral primer,253
minyak mesin,253
pedar,253
pedok,253
pemberontakan pki madiun,253
penggerutu,253
penggesek,253
perikarp,253
petarangan,253
poetika,253
posisi defensif,253
rencah,253
rigi-rigi,253
sekutil,253
selamat sejahtera,253
setangan leher,253
setrik,253
simtomatologi,253
sintek,253
sodam,253
tahanan militer,253
terandam,253
virus mosaik,253
arunika,252
asmatik,252
beluluk,252
biaya komitmen,252
biomolekular,252
bolu kemojo,252
bonus insentif,252
caret,252
darah naga,252
emas muda,252
emisi mobil,252
fakar,252
guram,252
idiosinkratik,252
kandep,252
karapaks,252
kata bantu bilangan,252
keberislaman,252
kupnat,252
kurva epidemi,252
laas,252
mandi sudah,252
mematrikan,252
memperlebar sayap,252
mengangkatkan,252
mengebangkan,252
mengkhusus,252
meninggali,252
pendok,252
pengetuk,252
puspawarna,252
redut,252
rekayasawan,252
relativisme budaya,252
riwayat diet,252
salah tebak,252
saronen,252
satpur,252
teban,252
titi nada,252
tunjangan struktural,252
vortisitas,252
wisata puri,252
aduktor,251
aviditas,251
bantalan kuku,251
capgome,251
ceding,251
dewa api,251
doktorandus,251
hak penerbitan,251
intelijen pasar,251
kebah,251
kesumpekan,251
klowong,251
koksidiosis,251
laut ingresi,251
lokus kendali,251
lysergic acid diethylamide,251
melit,251
membalik-balik,251
mentranspor,251
merarik,251
mukoprotein,251
nominalisme,251
omerta,251
ondofolo,251
paku kawat,251
par excellence,251
paternalistis,251
pekah,251
pemapasan,251
pendakwaan,251
pinas,251
ringis,251
sabun wangi,251
sadau,251
serangan kombinasi,251
solilokui,251
taici,251
tas serbaguna,251
tergerogoti,251
terperas,251
turmalin,251
